step,speedX,speedY,speedZ,angle,trackPos,damage,rpm,gear,accel,brake,steer,targetSpeed,section,front,best_i,best_distance,anglePlan,severity,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
99704,138.916,-2.91327,2.37011,-0.164239,-0.029497,0.0,10887.1,4,0.88,0.0,0.1259279159220682,175,SHALLOW,37.7793,9,37.7793,0,0.3548295416666666,7.59585,12.9828,16.9213,21.8645,26.6339,29.9303,32.0554,34.1847,35.8908,37.7793,39.8807,42.233,46.0409,51.3406,65.5133,152.414,116.01,34.9536,10.0056
99703,139.553,-3.01934,2.37651,-0.17389,-0.00867788,0.0,10859.3,4,0.88,0.0,0.12633637903697864,175,SHALLOW,34.98,9,34.98,0,0.3655861111111111,7.39154,12.4979,16.1816,20.7435,25.0813,28.0433,29.9374,31.8232,33.3258,34.98,36.8101,38.8453,42.1102,46.5943,58.2552,155.394,121.972,37.8682,10.3604
99702,140.143,-3.089,2.3827,-0.18347,0.0135162,0.0,10890.6,4,0.65,0.0,0.12634830941180164,175,SHALLOW,32.4426,9,32.4426,0,0.3753363055555555,7.181,12.0155,15.459,19.6703,23.6205,26.288,27.9814,29.6577,30.9866,32.4426,34.045,35.8168,38.6368,42.4656,52.1894,96.6222,126.47,41.1994,10.7396
99701,140.607,-3.07797,2.38864,-0.192765,0.0371087,0.0,10759.8,4,0.65,0.0,0.1259082665341494,175,SHALLOW,30.1574,9,30.1574,0,0.38411739814814816,6.96509,11.5391,14.7589,18.6512,22.2573,24.6682,26.1886,27.6861,28.8679,30.1574,31.5701,33.1242,35.5809,38.884,47.1074,81.9099,130.106,44.9606,11.1408
99700,140.96,-2.97096,2.39058,-0.201516,0.0621255,0.0,10772.6,4,0.65,0.0,0.1249409426193685,175,SHALLOW,28.1145,9,28.1145,0,0.3919674305555555,6.74464,11.0722,14.0863,17.6921,20.9963,23.186,24.5589,25.9054,26.9637,28.1145,29.3702,30.7458,32.9078,35.7905,42.8508,70.9979,133.075,49.1231,11.5602
99699,141.305,-2.84974,2.39059,-0.210046,0.0885514,0.0,10797.3,4,0.65,0.0,0.12341502513265691,175,SHALLOW,26.2282,9,26.2282,0,0.39921571296296293,6.5181,10.6073,13.427,16.7679,19.7983,21.7905,23.0332,24.2469,25.1977,26.2282,27.3487,28.5715,30.4835,33.0145,39.1255,62.3146,135.658,53.8586,12.0032
99698,141.65,-2.74708,2.39158,-0.218555,0.116367,0.0,10821.8,4,0.65,0.0,0.12132488601408495,175,SHALLOW,24.4526,9,24.4526,0,0.4060386203703703,6.28472,10.1406,12.774,15.8654,18.6428,20.4548,21.5797,22.6743,23.529,24.4526,25.4536,26.5422,28.2365,30.4646,35.776,55.0932,137.999,59.3726,12.474
99697,141.997,-2.66642,2.39421,-0.227079,0.145555,0.0,10845.6,4,0.65,0.0,0.11867033117211305,175,SHALLOW,22.7718,9,22.7718,0,0.41249725,6.04455,9.67155,12.1259,14.9817,17.5241,19.171,20.1886,21.1756,21.9438,22.7718,23.6665,24.6363,26.1393,28.1038,32.7334,48.9588,140.184,65.8725,12.9744
99696,142.345,-2.60194,2.39766,-0.235583,0.176096,0.0,10869.2,4,0.65,0.0,0.11544880640801722,175,SHALLOW,21.1791,9,21.1791,0,0.41861734722222216,5.79791,9.20101,11.4835,14.1171,16.4413,17.9368,18.8569,19.7464,20.4369,21.1791,21.979,22.8434,24.1779,25.9125,29.9579,43.6824,142.437,73.5968,13.5047
99695,142.694,-2.54936,2.40027,-0.243994,0.207976,0.0,10892.9,4,0.65,0.0,0.1116515799108948,175,SHALLOW,19.6711,9,19.6711,0,0.42441197685185184,5.54519,8.73005,10.8483,13.2727,15.395,16.7519,17.5835,18.3851,19.0056,19.6711,20.3865,21.1575,22.3435,23.8774,27.4213,39.106,144.776,82.8262,14.0642
99694,143.044,-2.49627,2.40231,-0.252245,0.241175,0.0,10916.4,4,0.65,0.0,0.10726556472336952,175,SHALLOW,18.2425,9,18.2425,0,0.42990150462962956,5.28669,8.25936,10.2208,12.4489,14.3844,15.6147,16.3659,17.088,17.6457,18.2425,18.8826,19.5707,20.6257,21.984,25.0959,35.1021,147.182,93.9291,14.6523
99693,143.395,-2.44112,2.40457,-0.260281,0.275672,0.0,10939.7,4,0.65,0.0,0.1022751968620978,175,SHALLOW,16.8873,9,16.8873,0,0.43510898611111115,5.0227,7.7894,9.60144,11.6452,13.408,14.5225,15.2007,15.8509,16.3521,16.8873,17.46,18.0744,19.0136,20.2179,22.9559,31.5682,85.518,103.57,15.2679
99692,143.749,-2.37792,2.40643,-0.26804,0.311444,0.0,10963.1,4,0.1,0.0,0.0966621941014041,135,MEDIUM,15.5992,9,15.5992,0,0.4400586296296296,4.75342,7.32044,8.99011,10.8609,12.464,13.4724,14.0841,14.6693,15.1194,15.5992,16.1118,16.6604,17.4969,18.5654,20.9786,28.4233,70.5402,108.835,15.9096
99691,143.75,-2.26,2.40629,-0.275463,0.348439,0.0,10671.8,4,0.1,0.0,0.09040794412720753,135,MEDIUM,14.3731,9,14.3731,0,0.4447700324074074,4.47923,6.85291,8.387,10.0955,11.5506,12.4618,13.013,13.5391,13.9431,14.3731,14.8315,15.3214,16.0664,17.0151,19.1445,25.6032,59.2547,112.682,16.5751
99690,143.546,-2.16121,2.39767,-0.282811,0.386545,0.0,10652.8,4,0.1,0.0,0.08352933474939847,135,MEDIUM,13.1899,9,13.1899,0,0.449316587962963,4.20012,6.38475,7.78808,9.34185,10.6576,11.478,11.9729,12.4444,12.8059,13.1899,13.5988,14.0349,14.6967,15.5368,17.4119,23.012,50.2106,115.856,17.2709
99689,143.345,-2.1117,2.38676,-0.290238,0.425701,0.0,10637.9,4,0.1,0.0,0.07605999948448268,135,MEDIUM,12.0406,9,12.0406,0,0.4537328796296296,3.91615,5.91511,7.19158,8.59687,9.78023,10.515,10.9571,11.3775,11.6993,12.0406,12.4035,12.7899,13.375,14.1156,15.7598,20.5996,42.6932,118.638,18.0023
99688,143.147,-2.09382,2.37844,-0.297589,0.465871,0.0,10623.3,4,0.1,0.0,0.0680153559566551,135,MEDIUM,10.9297,9,10.9297,0,0.4580016157407407,3.62793,5.44567,6.59987,7.86364,8.92217,9.57681,9.96976,10.3428,10.6277,10.9297,11.2503,11.5911,12.1061,12.7561,14.1923,18.3636,36.4032,121.086,18.7655
99687,142.952,-2.07234,2.3738,-0.304615,0.507008,0.0,10608.8,4,0.1,0.0,0.058493206122723386,135,MEDIUM,9.86228,9,9.86228,0,0.46210327592592587,3.33616,4.97833,6.01563,7.14569,8.08758,8.66795,9.01556,9.34496,9.59629,9.86228,10.1442,10.4436,10.8951,11.4636,12.7142,16.3034,31.1259,123.197,19.5515
99686,142.761,-2.02698,2.37114,-0.31105,0.549068,0.0,10594.6,4,0.1,0.0,0.05030415726554211,135,MEDIUM,8.8401,9,8.8401,0,0.46603109722222213,3.04139,4.51436,5.4405,6.44497,7.27852,7.79049,8.09652,8.38612,8.6068,8.8401,9.0871,9.34905,9.7435,10.2391,11.325,14.4101,26.6728,124.955,20.3486
99685,142.575,-1.93505,2.36877,-0.316734,0.591986,0.0,10580.7,4,0.1,0.0,0.04037958564836622,135,MEDIUM,7.8599,9,7.8599,0,0.4697976064814815,2.74396,4.054,4.87444,5.76087,6.49371,6.94259,7.21046,7.46363,7.65635,7.8599,8.0752,8.30328,8.64628,9.07643,10.0159,12.6623,22.8602,126.368,21.1468
99684,142.392,-1.80659,2.36665,-0.321566,0.635686,0.0,10567.1,4,0.1,0.0,0.02976195965759495,135,MEDIUM,6.91621,9,6.91621,0,0.4734238226851851,2.44412,3.5969,4.31652,5.09152,5.73026,6.12061,6.35323,6.57287,6.73991,6.91621,7.10254,7.29976,7.59601,7.96698,8.77508,11.0357,19.5358,127.452,21.9369
99683,142.214,-1.64354,2.36343,-0.325459,0.680081,0.0,10553.9,4,0.1,0.0,0.018412789705531653,135,MEDIUM,6.00329,9,6.00329,0,0.4769318023148148,2.14212,3.14262,3.76557,4.43478,4.98498,5.32062,5.52042,5.70891,5.85218,6.00329,6.16289,6.33171,6.58509,6.902,7.59091,9.50779,16.582,128.246,22.7092
99682,142.04,-1.45744,2.35819,-0.328313,0.72506,0.0,10540.9,4,0.0,0.8,-0.021587210294468348,80,MEDIUM,5.11601,9,5.11601,0,0.48034125787037035,1.83836,2.69084,3.22065,3.78877,4.25503,4.5391,4.70806,4.86738,4.98841,5.11601,5.25072,5.39314,5.60677,5.87374,6.45322,8.05948,13.91,128.779,23.4524
99681,140.625,-1.35206,2.34203,-0.329301,0.770233,0.0,9930.14,4,0.0,0.8,-0.06158721029446835,80,MEDIUM,4.26307,9,4.26307,0,0.4836187587962963,1.53557,2.24587,2.68704,3.15981,3.54758,3.78373,3.92415,4.05653,4.15708,4.26307,4.37495,4.49322,4.67057,4.89215,5.37286,6.70361,11.5292,128.812,24.115
99680,138.544,-1.15328,2.30056,-0.328376,0.814931,0.0,9648.36,4,0.0,0.8,-0.10158721029446835,80,MEDIUM,3.44307,9,3.44307,0,0.48676968472222215,1.23741,1.81112,2.16767,2.54998,2.86373,3.05488,3.16857,3.27577,3.35721,3.44307,3.53371,3.62954,3.77328,3.9529,4.34278,5.4234,9.35823,128.326,24.6774
99679,136.348,-0.860085,2.25579,-0.326097,0.858958,0.0,9374.58,4,0.0,0.8,-0.14158721029446836,80,MEDIUM,2.64167,9,2.64167,0,0.48984913842592587,0.944097,1.38434,1.65834,1.95256,2.19437,2.34183,2.4296,2.51239,2.57531,2.64167,2.71175,2.78586,2.89709,3.03618,3.33844,4.17874,7.27063,127.48,25.1595
99678,134.086,-0.502455,2.2214,-0.322873,0.902213,0.0,9111.87,4,0.0,1.0,-0.18158721029446837,50,MEDIUM,1.84915,9,1.84915,0,0.4928944699074074,0.655606,0.963811,1.15604,1.36288,1.53322,1.63726,1.69923,1.75773,1.80221,1.84915,1.89875,1.95123,2.03004,2.1287,2.34344,2.9431,5.18351,126.394,25.5783
99677,131.765,-0.100024,2.19912,-0.319053,0.944643,0.0,8612.37,4,0.0,1.0,-0.22158721029446837,50,MEDIUM,1.0589,9,1.0589,0,0.4959310787037037,0.371851,0.548349,0.658712,0.777766,0.876047,0.936178,0.972038,1.00591,1.03169,1.0589,1.08768,1.11815,1.16395,1.22134,1.34653,1.69799,3.03622,125.172,25.9502
99676,129.4,0.323241,2.1829,-0.315041,0.986226,0.0,8178.65,4,0.0,1.0,-0.26158721029446835,50,MEDIUM,0.266726,9,0.266726,0,0.4989750806481481,0.0927146,0.137168,0.165041,0.195189,0.220142,0.235438,0.24457,0.253205,0.259779,0.266726,0.274075,0.281863,0.29358,0.308281,0.340421,0.431181,0.784083,123.924,26.2957
99675,127.028,0.729343,2.16678,-0.311181,1.02696,0.0,7776.5,4,0.0,1.0,-0.30158721029446833,50,MEDIUM,-1.0,12,-1.0,1.7,0.5746759259259259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
99674,124.657,1.0894,2.14979,-0.30775,1.06688,0.0,7393.25,3,0.0,1.0,-0.3415872102944683,50,MEDIUM,-1.0,12,-1.0,1.7,0.5746759259259259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
